,,,SOC,SEI,Power,T,,delta SEI
2429,27459,22359,68,1.11E-08,-0.15789,23,,#VALUE!
2430,27459,22359,68,1.11E-08,-0.052632,23,,#VALUE!
2431,27459,22359,68,1.11E-08,0.052632,23,1.1111E-08,1.1004480253E-11
2432,27459,22359,68,1.11E-08,0.15789,23,,#VALUE!
2433,27459,22359,68,1.11E-08,0.26316,23,,#VALUE!
2434,27459,22359,68,1.11E-08,0.36842,23,,#VALUE!
2435,27459,22359,68,1.11E-08,0.47368,23,,#VALUE!
2436,27459,22359,68,1.11E-08,0.57895,23,,#VALUE!
2437,27459,22359,68,1.11E-08,0.68421,23,,#VALUE!
2438,27459,22359,68,1.11E-08,0.78947,23,,#VALUE!
2439,27459,22359,68,1.11E-08,0.89474,23,,#VALUE!
2440,27459,22359,68,1.11E-08,1,23,,#VALUE!
2441,27459,22359,68,1.22E-08,-1,23,,#VALUE!
2442,27459,22359,68,1.22E-08,-0.89474,23,,#VALUE!
2443,27459,22359,68,1.22E-08,-0.78947,23,,#VALUE!
2444,27459,22359,68,1.22E-08,-0.68421,23,,#VALUE!
2445,27459,22359,68,1.22E-08,-0.57895,23,,#VALUE!
2446,27459,22359,68,1.22E-08,-0.47368,23,,#VALUE!
2447,27459,22359,68,1.22E-08,-0.36842,23,,#VALUE!
2448,27459,22359,68,1.22E-08,-0.26316,23,,#VALUE!
2449,27459,22359,68,1.22E-08,-0.15789,23,,#VALUE!
2450,27459,22359,68,1.22E-08,-0.052632,23,,#VALUE!
2451,27459,22359,68,1.22E-08,0.052632,23,,#VALUE!
2452,27459,22359,68,1.22E-08,0.15789,23,,#VALUE!
2453,27459,22359,68,1.22E-08,0.26316,23,,#VALUE!
2454,27459,22359,68,1.22E-08,0.36842,23,,#VALUE!
2455,27459,22359,68,1.22E-08,0.47368,23,,#VALUE!
2456,27459,22359,68,1.22E-08,0.57895,23,1.2222E-08,2.2005135278E-11
2457,27459,22359,68,1.22E-08,0.68421,23,,#VALUE!
2458,27459,22359,68,1.22E-08,0.78947,23,,#VALUE!
2459,27459,22359,68,1.22E-08,0.89474,23,,#VALUE!
2460,27459,22359,68,1.22E-08,1,23,1.2222E-08,2.2005751387E-11
2461,27459,22359,68,1.33E-08,-1,23,,#VALUE!
2462,27459,22359,68,1.33E-08,-0.89474,23,,#VALUE!
2463,27459,22359,68,1.33E-08,-0.78947,23,,#VALUE!
2464,27459,22359,68,1.33E-08,-0.68421,23,,#VALUE!
2465,27459,22359,68,1.33E-08,-0.57895,23,,#VALUE!
2466,27459,22359,68,1.33E-08,-0.47368,23,,#VALUE!
2467,27459,22359,68,1.33E-08,-0.36842,23,,#VALUE!
2468,27459,22359,68,1.33E-08,-0.26316,23,,#VALUE!
2469,27459,22359,68,1.33E-08,-0.15789,23,,#VALUE!
2470,27459,22359,68,1.33E-08,-0.052632,23,1.3333E-08,3.3000000056E-11
2471,27459,22359,68,1.33E-08,0.052632,23,,#VALUE!
2472,27459,22359,68,1.33E-08,0.15789,23,,#VALUE!
2473,27459,22359,68,1.33E-08,0.26316,23,,#VALUE!
2474,27459,22359,68,1.33E-08,0.36842,23,1.3333E-08,3.3004848780E-11
2475,27459,22359,68,1.33E-08,0.47368,23,,#VALUE!
2476,27459,22359,68,1.33E-08,0.57895,23,,#VALUE!
2477,27459,22359,68,1.33E-08,0.68421,23,1.3333E-08,3.3005260689E-11
2478,27459,22359,68,1.33E-08,0.78947,23,,#VALUE!
2479,27459,22359,68,1.33E-08,0.89474,23,,#VALUE!
2480,27459,22359,68,1.33E-08,1,23,,#VALUE!
2481,27459,22359,68,1.44E-08,-1,23,,#VALUE!
2482,27459,22359,68,1.44E-08,-0.89474,23,1.4444E-08,4.4000000408E-11
2483,27459,22359,68,1.44E-08,-0.78947,23,,#VALUE!
2484,27459,22359,68,1.44E-08,-0.68421,23,,#VALUE!
2485,27459,22359,68,1.44E-08,-0.57895,23,1.4444E-08,4.3999999840E-11
2486,27459,22359,68,1.44E-08,-0.47368,23,,#VALUE!
2487,27459,22359,68,1.44E-08,-0.36842,23,,#VALUE!
2488,27459,22359,68,1.44E-08,-0.26316,23,,#VALUE!
2489,27459,22359,68,1.44E-08,-0.15789,23,,#VALUE!
2490,27459,22359,68,1.44E-08,-0.052632,23,,#VALUE!
2491,27459,22359,68,1.44E-08,0.052632,23,,#VALUE!
2492,27459,22359,68,1.44E-08,0.15789,23,,#VALUE!
2493,27459,22359,68,1.44E-08,0.26316,23,,#VALUE!
2494,27459,22359,68,1.44E-08,0.36842,23,,#VALUE!
2495,27459,22359,68,1.44E-08,0.47368,23,1.4444E-08,4.4004968806E-11
2496,27459,22359,68,1.44E-08,0.57895,23,1.4444E-08,4.4005103105E-11
2497,27459,22359,68,1.44E-08,0.68421,23,,#VALUE!
2498,27459,22359,68,1.44E-08,0.78947,23,,#VALUE!
2499,27459,22359,68,1.44E-08,0.89474,23,,#VALUE!
2500,27459,22359,68,1.44E-08,1,23,,#VALUE!
2501,27459,22359,68,1.56E-08,-1,23,,#VALUE!
2502,27459,22359,68,1.56E-08,-0.89474,23,,#VALUE!
2503,27459,22359,68,1.56E-08,-0.78947,23,,#VALUE!
2504,27459,22359,68,1.56E-08,-0.68421,23,,#VALUE!
2505,27459,22359,68,1.56E-08,-0.57895,23,,#VALUE!
2506,27459,22359,68,1.56E-08,-0.47368,23,,#VALUE!
2507,27459,22359,68,1.56E-08,-0.36842,23,1.5556E-08,-4.3999999880E-11
2508,27459,22359,68,1.56E-08,-0.26316,23,,#VALUE!
2509,27459,22359,68,1.56E-08,-0.15789,23,,#VALUE!
2510,27459,22359,68,1.56E-08,-0.052632,23,,#VALUE!
2511,27459,22359,68,1.56E-08,0.052632,23,,#VALUE!
2512,27459,22359,68,1.56E-08,0.15789,23,1.5556E-08,-4.3995409009E-11
2513,27459,22359,68,1.56E-08,0.26316,23,1.5556E-08,-4.3995291945E-11
2514,27459,22359,68,1.56E-08,0.36842,23,,#VALUE!
2515,27459,22359,68,1.56E-08,0.47368,23,,#VALUE!
2516,27459,22359,68,1.56E-08,0.57895,23,,#VALUE!
2517,27459,22359,68,1.56E-08,0.68421,23,,#VALUE!
2518,27459,22359,68,1.56E-08,0.78947,23,,#VALUE!
2519,27459,22359,68,1.56E-08,0.89474,23,,#VALUE!
2520,27459,22359,68,1.56E-08,1,23,,#VALUE!
2521,27459,22359,68,1.67E-08,-1,23,,#VALUE!
2522,27459,22359,68,1.67E-08,-0.89474,23,,#VALUE!
2523,27459,22359,68,1.67E-08,-0.78947,23,,#VALUE!
2524,27459,22359,68,1.67E-08,-0.68421,23,,#VALUE!
2525,27459,22359,68,1.67E-08,-0.57895,23,,#VALUE!
2526,27459,22359,68,1.67E-08,-0.47368,23,,#VALUE!
2527,27459,22359,68,1.67E-08,-0.36842,23,,#VALUE!
2528,27459,22359,68,1.67E-08,-0.26316,23,,#VALUE!
2529,27459,22359,68,1.67E-08,-0.15789,23,,#VALUE!
2530,27459,22359,68,1.67E-08,-0.052632,23,,#VALUE!
2531,27459,22359,68,1.67E-08,0.052632,23,,#VALUE!
2532,27459,22359,68,1.67E-08,0.15789,23,,#VALUE!
2533,27459,22359,68,1.67E-08,0.26316,23,,#VALUE!
2534,27459,22359,68,1.67E-08,0.36842,23,1.6667E-08,-3.2995175782E-11
2535,27459,22359,68,1.67E-08,0.47368,23,,#VALUE!
2536,27459,22359,68,1.67E-08,0.57895,23,,#VALUE!
2537,27459,22359,68,1.67E-08,0.68421,23,,#VALUE!
2538,27459,22359,68,1.67E-08,0.78947,23,,#VALUE!
2539,27459,22359,68,1.67E-08,0.89474,23,,#VALUE!
2540,27459,22359,68,1.67E-08,1,23,,#VALUE!
2541,27459,22359,68,1.78E-08,-1,23,,#VALUE!
2542,27459,22359,68,1.78E-08,-0.89474,23,1.7778E-08,-2.2000000718E-11
2543,27459,22359,68,1.78E-08,-0.78947,23,,#VALUE!
2544,27459,22359,68,1.78E-08,-0.68421,23,,#VALUE!
2545,27459,22359,68,1.78E-08,-0.57895,23,,#VALUE!
2546,27459,22359,68,1.78E-08,-0.47368,23,,#VALUE!
2547,27459,22359,68,1.78E-08,-0.36842,23,,#VALUE!
2548,27459,22359,68,1.78E-08,-0.26316,23,,#VALUE!
2549,27459,22359,68,1.78E-08,-0.15789,23,,#VALUE!
2550,27459,22359,68,1.78E-08,-0.052632,23,,#VALUE!
2551,27459,22359,68,1.78E-08,0.052632,23,,#VALUE!
2552,27459,22359,68,1.78E-08,0.15789,23,,#VALUE!
2553,27459,22359,68,1.78E-08,0.26316,23,,#VALUE!
2554,27459,22359,68,1.78E-08,0.36842,23,,#VALUE!
2555,27459,22359,68,1.78E-08,0.47368,23,,#VALUE!
2556,27459,22359,68,1.78E-08,0.57895,23,,#VALUE!
2557,27459,22359,68,1.78E-08,0.68421,23,,#VALUE!
2558,27459,22359,68,1.78E-08,0.78947,23,,#VALUE!
2559,27459,22359,68,1.78E-08,0.89474,23,,#VALUE!
2560,27459,22359,68,1.78E-08,1,23,,#VALUE!
2561,27459,22359,68,1.89E-08,-1,23,,#VALUE!
2562,27459,22359,68,1.89E-08,-0.89474,23,,#VALUE!
2563,27459,22359,68,1.89E-08,-0.78947,23,,#VALUE!
2564,27459,22359,68,1.89E-08,-0.68421,23,,#VALUE!
2565,27459,22359,68,1.89E-08,-0.57895,23,,#VALUE!
2566,27459,22359,68,1.89E-08,-0.47368,23,,#VALUE!
2567,27459,22359,68,1.89E-08,-0.36842,23,,#VALUE!
2568,27459,22359,68,1.89E-08,-0.26316,23,,#VALUE!
2569,27459,22359,68,1.89E-08,-0.15789,23,,#VALUE!
2570,27459,22359,68,1.89E-08,-0.052632,23,,#VALUE!
2571,27459,22359,68,1.89E-08,0.052632,23,,#VALUE!
2572,27459,22359,68,1.89E-08,0.15789,23,,#VALUE!
2573,27459,22359,68,1.89E-08,0.26316,23,,#VALUE!
2574,27459,22359,68,1.89E-08,0.36842,23,,#VALUE!
2575,27459,22359,68,1.89E-08,0.47368,23,,#VALUE!
2576,27459,22359,68,1.89E-08,0.57895,23,,#VALUE!
2577,27459,22359,68,1.89E-08,0.68421,23,,#VALUE!
2578,27459,22359,68,1.89E-08,0.78947,23,,#VALUE!
2579,27459,22359,68,1.89E-08,0.89474,23,,#VALUE!
2580,27459,22359,68,1.89E-08,1,23,,#VALUE!
2581,27459,22359,68,2.00E-08,-1,23,,#VALUE!
2582,27459,22359,68,2.00E-08,-0.89474,23,,#VALUE!
2583,27459,22359,68,2.00E-08,-0.78947,23,2E-08,-1.0780148615E-19
2584,27459,22359,68,2.00E-08,-0.68421,23,,#VALUE!
2585,27459,22359,68,2.00E-08,-0.57895,23,,#VALUE!
2586,27459,22359,68,2.00E-08,-0.47368,23,,#VALUE!
2587,27459,22359,68,2.00E-08,-0.36842,23,,#VALUE!
2588,27459,22359,68,2.00E-08,-0.26316,23,,#VALUE!
2589,27459,22359,68,2.00E-08,-0.15789,23,,#VALUE!
2590,27459,22359,68,2.00E-08,-0.052632,23,2E-08,1.9984683599E-21
2591,27459,22359,68,2.00E-08,0.052632,23,,#VALUE!
2592,27459,22359,68,2.00E-08,0.15789,23,2E-08,4.5797578000E-15
2593,27459,22359,68,2.00E-08,0.26316,23,,#VALUE!
2594,27459,22359,68,2.00E-08,0.36842,23,,#VALUE!
2595,27459,22359,68,2.00E-08,0.47368,23,,#VALUE!
2596,27459,22359,68,2.00E-08,0.57895,23,,#VALUE!
2597,27459,22359,68,2.00E-08,0.68421,23,,#VALUE!
2598,27459,22359,68,2.00E-08,0.78947,23,,#VALUE!
2599,27459,22359,68,2.00E-08,0.89474,23,,#VALUE!
2600,27459,22359,68,2.00E-08,1,23,,#VALUE!
2601,27718,22103,67,1.00E-08,-1,23,,#VALUE!
2602,27718,22103,67,1.00E-08,-0.89474,23,,#VALUE!
2603,27718,22103,67,1.00E-08,-0.78947,23,,#VALUE!
2604,27718,22103,67,1.00E-08,-0.68421,23,,#VALUE!
2605,27718,22103,67,1.00E-08,-0.57895,23,,#VALUE!
2606,27718,22103,67,1.00E-08,-0.47368,23,,#VALUE!
2607,27718,22103,67,1.00E-08,-0.36842,23,,#VALUE!
2608,27718,22103,67,1.00E-08,-0.26316,23,,#VALUE!
2609,27718,22103,67,1.00E-08,-0.15789,23,,#VALUE!
2610,27718,22103,67,1.00E-08,-0.052632,23,,#VALUE!
2611,27718,22103,67,1.00E-08,0.052632,23,1E-08,4.4812834999E-15
2612,27718,22103,67,1.00E-08,0.15789,23,,#VALUE!
2613,27718,22103,67,1.00E-08,0.26316,23,,#VALUE!
2614,27718,22103,67,1.00E-08,0.36842,23,,#VALUE!
2615,27718,22103,67,1.00E-08,0.47368,23,,#VALUE!
2616,27718,22103,67,1.00E-08,0.57895,23,,#VALUE!
2617,27718,22103,67,1.00E-08,0.68421,23,,#VALUE!
2618,27718,22103,67,1.00E-08,0.78947,23,,#VALUE!
2619,27718,22103,67,1.00E-08,0.89474,23,,#VALUE!
2620,27718,22103,67,1.00E-08,1,23,,#VALUE!
2621,27718,22103,67,1.11E-08,-1,23,,#VALUE!
2622,27718,22103,67,1.11E-08,-0.89474,23,,#VALUE!
2623,27718,22103,67,1.11E-08,-0.78947,23,,#VALUE!
2624,27718,22103,67,1.11E-08,-0.68421,23,,#VALUE!
2625,27718,22103,67,1.11E-08,-0.57895,23,,#VALUE!
2626,27718,22103,67,1.11E-08,-0.47368,23,1.1111E-08,1.1000000739E-11
2627,27718,22103,67,1.11E-08,-0.36842,23,,#VALUE!
2628,27718,22103,67,1.11E-08,-0.26316,23,,#VALUE!
2629,27718,22103,67,1.11E-08,-0.15789,23,,#VALUE!
2630,27718,22103,67,1.11E-08,-0.052632,23,,#VALUE!
2631,27718,22103,67,1.11E-08,0.052632,23,,#VALUE!
2632,27718,22103,67,1.11E-08,0.15789,23,1.1111E-08,1.1004603813E-11
2633,27718,22103,67,1.11E-08,0.26316,23,,#VALUE!
2634,27718,22103,67,1.11E-08,0.36842,23,,#VALUE!
2635,27718,22103,67,1.11E-08,0.47368,23,1.1111E-08,1.1005005588E-11
2636,27718,22103,67,1.11E-08,0.57895,23,,#VALUE!
2637,27718,22103,67,1.11E-08,0.68421,23,,#VALUE!
2638,27718,22103,67,1.11E-08,0.78947,23,,#VALUE!
2639,27718,22103,67,1.11E-08,0.89474,23,,#VALUE!
2640,27718,22103,67,1.11E-08,1,23,,#VALUE!
2641,27718,22103,67,1.22E-08,-1,23,,#VALUE!
2642,27718,22103,67,1.22E-08,-0.89474,23,,#VALUE!
2643,27718,22103,67,1.22E-08,-0.78947,23,,#VALUE!
2644,27718,22103,67,1.22E-08,-0.68421,23,,#VALUE!
2645,27718,22103,67,1.22E-08,-0.57895,23,,#VALUE!
2646,27718,22103,67,1.22E-08,-0.47368,23,,#VALUE!
2647,27718,22103,67,1.22E-08,-0.36842,23,,#VALUE!
2648,27718,22103,67,1.22E-08,-0.26316,23,,#VALUE!
2649,27718,22103,67,1.22E-08,-0.15789,23,,#VALUE!
2650,27718,22103,67,1.22E-08,-0.052632,23,1.2222E-08,2.1999999977E-11
2651,27718,22103,67,1.22E-08,0.052632,23,,#VALUE!
2652,27718,22103,67,1.22E-08,0.15789,23,,#VALUE!
2653,27718,22103,67,1.22E-08,0.26316,23,1.2222E-08,2.2004726991E-11
2654,27718,22103,67,1.22E-08,0.36842,23,,#VALUE!
2655,27718,22103,67,1.22E-08,0.47368,23,,#VALUE!
2656,27718,22103,67,1.22E-08,0.57895,23,,#VALUE!
2657,27718,22103,67,1.22E-08,0.68421,23,1.2222E-08,2.2005277774E-11
2658,27718,22103,67,1.22E-08,0.78947,23,,#VALUE!
2659,27718,22103,67,1.22E-08,0.89474,23,,#VALUE!
2660,27718,22103,67,1.22E-08,1,23,,#VALUE!
2661,27718,22103,67,1.33E-08,-1,23,,#VALUE!
2662,27718,22103,67,1.33E-08,-0.89474,23,,#VALUE!
2663,27718,22103,67,1.33E-08,-0.78947,23,,#VALUE!
2664,27718,22103,67,1.33E-08,-0.68421,23,,#VALUE!
2665,27718,22103,67,1.33E-08,-0.57895,23,,#VALUE!
2666,27718,22103,67,1.33E-08,-0.47368,23,,#VALUE!
2667,27718,22103,67,1.33E-08,-0.36842,23,,#VALUE!
2668,27718,22103,67,1.33E-08,-0.26316,23,,#VALUE!
2669,27718,22103,67,1.33E-08,-0.15789,23,,#VALUE!
2670,27718,22103,67,1.33E-08,-0.052632,23,,#VALUE!
2671,27718,22103,67,1.33E-08,0.052632,23,,#VALUE!
2672,27718,22103,67,1.33E-08,0.15789,23,,#VALUE!
2673,27718,22103,67,1.33E-08,0.26316,23,,#VALUE!
2674,27718,22103,67,1.33E-08,0.36842,23,,#VALUE!
2675,27718,22103,67,1.33E-08,0.47368,23,,#VALUE!
2676,27718,22103,67,1.33E-08,0.57895,23,,#VALUE!
2677,27718,22103,67,1.33E-08,0.68421,23,,#VALUE!
2678,27718,22103,67,1.33E-08,0.78947,23,,#VALUE!
2679,27718,22103,67,1.33E-08,0.89474,23,,#VALUE!
2680,27718,22103,67,1.33E-08,1,23,,#VALUE!
2681,27718,22103,67,1.44E-08,-1,23,,#VALUE!
2682,27718,22103,67,1.44E-08,-0.89474,23,1.4444E-08,4.4000000064E-11
2683,27718,22103,67,1.44E-08,-0.78947,23,,#VALUE!
2684,27718,22103,67,1.44E-08,-0.68421,23,,#VALUE!
2685,27718,22103,67,1.44E-08,-0.57895,23,,#VALUE!
2686,27718,22103,67,1.44E-08,-0.47368,23,,#VALUE!
2687,27718,22103,67,1.44E-08,-0.36842,23,,#VALUE!
2688,27718,22103,67,1.44E-08,-0.26316,23,,#VALUE!
2689,27718,22103,67,1.44E-08,-0.15789,23,,#VALUE!
2690,27718,22103,67,1.44E-08,-0.052632,23,,#VALUE!
2691,27718,22103,67,1.44E-08,0.052632,23,,#VALUE!
2692,27718,22103,67,1.44E-08,0.15789,23,1.4444E-08,4.4004592516E-11
2693,27718,22103,67,1.44E-08,0.26316,23,,#VALUE!
2694,27718,22103,67,1.44E-08,0.36842,23,,#VALUE!
2695,27718,22103,67,1.44E-08,0.47368,23,,#VALUE!
2696,27718,22103,67,1.44E-08,0.57895,23,,#VALUE!
2697,27718,22103,67,1.44E-08,0.68421,23,,#VALUE!
2698,27718,22103,67,1.44E-08,0.78947,23,,#VALUE!
2699,27718,22103,67,1.44E-08,0.89474,23,,#VALUE!
2700,27718,22103,67,1.44E-08,1,23,,#VALUE!
2701,27718,22103,67,1.56E-08,-1,23,,#VALUE!
2702,27718,22103,67,1.56E-08,-0.89474,23,,#VALUE!
2703,27718,22103,67,1.56E-08,-0.78947,23,,#VALUE!
2704,27718,22103,67,1.56E-08,-0.68421,23,,#VALUE!
2705,27718,22103,67,1.56E-08,-0.57895,23,,#VALUE!
2706,27718,22103,67,1.56E-08,-0.47368,23,,#VALUE!
2707,27718,22103,67,1.56E-08,-0.36842,23,,#VALUE!
2708,27718,22103,67,1.56E-08,-0.26316,23,,#VALUE!
2709,27718,22103,67,1.56E-08,-0.15789,23,,#VALUE!
2710,27718,22103,67,1.56E-08,-0.052632,23,,#VALUE!
2711,27718,22103,67,1.56E-08,0.052632,23,,#VALUE!
2712,27718,22103,67,1.56E-08,0.15789,23,,#VALUE!
2713,27718,22103,67,1.56E-08,0.26316,23,,#VALUE!
2714,27718,22103,67,1.56E-08,0.36842,23,1.5556E-08,-4.3995169504E-11
2715,27718,22103,67,1.56E-08,0.47368,23,1.5556E-08,-4.3995043929E-11
2716,27718,22103,67,1.56E-08,0.57895,23,,#VALUE!
2717,27718,22103,67,1.56E-08,0.68421,23,,#VALUE!
2718,27718,22103,67,1.56E-08,0.78947,23,,#VALUE!
2719,27718,22103,67,1.56E-08,0.89474,23,,#VALUE!
2720,27718,22103,67,1.56E-08,1,23,,#VALUE!
2721,27718,22103,67,1.67E-08,-1,23,,#VALUE!
2722,27718,22103,67,1.67E-08,-0.89474,23,,#VALUE!
2723,27718,22103,67,1.67E-08,-0.78947,23,,#VALUE!
2724,27718,22103,67,1.67E-08,-0.68421,23,1.6667E-08,-3.2999999891E-11
2725,27718,22103,67,1.67E-08,-0.57895,23,,#VALUE!
2726,27718,22103,67,1.67E-08,-0.47368,23,,#VALUE!
2727,27718,22103,67,1.67E-08,-0.36842,23,,#VALUE!
2728,27718,22103,67,1.67E-08,-0.26316,23,,#VALUE!
2729,27718,22103,67,1.67E-08,-0.15789,23,,#VALUE!
2730,27718,22103,67,1.67E-08,-0.052632,23,1.6667E-08,-3.3000000028E-11
2731,27718,22103,67,1.67E-08,0.052632,23,,#VALUE!
2732,27718,22103,67,1.67E-08,0.15789,23,,#VALUE!
2733,27718,22103,67,1.67E-08,0.26316,23,,#VALUE!
2734,27718,22103,67,1.67E-08,0.36842,23,,#VALUE!
2735,27718,22103,67,1.67E-08,0.47368,23,,#VALUE!
2736,27718,22103,67,1.67E-08,0.57895,23,,#VALUE!
2737,27718,22103,67,1.67E-08,0.68421,23,,#VALUE!
2738,27718,22103,67,1.67E-08,0.78947,23,,#VALUE!
2739,27718,22103,67,1.67E-08,0.89474,23,,#VALUE!
2740,27718,22103,67,1.67E-08,1,23,,#VALUE!
2741,27718,22103,67,1.78E-08,-1,23,,#VALUE!
2742,27718,22103,67,1.78E-08,-0.89474,23,,#VALUE!
2743,27718,22103,67,1.78E-08,-0.78947,23,,#VALUE!
2744,27718,22103,67,1.78E-08,-0.68421,23,,#VALUE!
2745,27718,22103,67,1.78E-08,-0.57895,23,1.7778E-08,-2.2000000196E-11
2746,27718,22103,67,1.78E-08,-0.47368,23,,#VALUE!
2747,27718,22103,67,1.78E-08,-0.36842,23,,#VALUE!
2748,27718,22103,67,1.78E-08,-0.26316,23,,#VALUE!
2749,27718,22103,67,1.78E-08,-0.15789,23,,#VALUE!
2750,27718,22103,67,1.78E-08,-0.052632,23,,#VALUE!
2751,27718,22103,67,1.78E-08,0.052632,23,,#VALUE!
2752,27718,22103,67,1.78E-08,0.15789,23,,#VALUE!
2753,27718,22103,67,1.78E-08,0.26316,23,,#VALUE!
2754,27718,22103,67,1.78E-08,0.36842,23,,#VALUE!
2755,27718,22103,67,1.78E-08,0.47368,23,,#VALUE!
2756,27718,22103,67,1.78E-08,0.57895,23,,#VALUE!
2757,27718,22103,67,1.78E-08,0.68421,23,,#VALUE!
2758,27718,22103,67,1.78E-08,0.78947,23,1.7778E-08,-2.1994669931E-11
2759,27718,22103,67,1.78E-08,0.89474,23,,#VALUE!
2760,27718,22103,67,1.78E-08,1,23,,#VALUE!
2761,27718,22103,67,1.89E-08,-1,23,1.8889E-08,-1.0999999788E-11
2762,27718,22103,67,1.89E-08,-0.89474,23,,#VALUE!
2763,27718,22103,67,1.89E-08,-0.78947,23,,#VALUE!
2764,27718,22103,67,1.89E-08,-0.68421,23,,#VALUE!
2765,27718,22103,67,1.89E-08,-0.57895,23,,#VALUE!
2766,27718,22103,67,1.89E-08,-0.47368,23,,#VALUE!
2767,27718,22103,67,1.89E-08,-0.36842,23,,#VALUE!
2768,27718,22103,67,1.89E-08,-0.26316,23,1.8889E-08,-1.0999999848E-11
2769,27718,22103,67,1.89E-08,-0.15789,23,,#VALUE!
2770,27718,22103,67,1.89E-08,-0.052632,23,,#VALUE!
2771,27718,22103,67,1.89E-08,0.052632,23,,#VALUE!
2772,27718,22103,67,1.89E-08,0.15789,23,,#VALUE!
2773,27718,22103,67,1.89E-08,0.26316,23,,#VALUE!
2774,27718,22103,67,1.89E-08,0.36842,23,,#VALUE!
2775,27718,22103,67,1.89E-08,0.47368,23,,#VALUE!
2776,27718,22103,67,1.89E-08,0.57895,23,,#VALUE!
2777,27718,22103,67,1.89E-08,0.68421,23,,#VALUE!
2778,27718,22103,67,1.89E-08,0.78947,23,,#VALUE!
2779,27718,22103,67,1.89E-08,0.89474,23,,#VALUE!
2780,27718,22103,67,1.89E-08,1,23,,#VALUE!
2781,27718,22103,67,2.00E-08,-1,23,,#VALUE!
2782,27718,22103,67,2.00E-08,-0.89474,23,,#VALUE!
2783,27718,22103,67,2.00E-08,-0.78947,23,,#VALUE!
2784,27718,22103,67,2.00E-08,-0.68421,23,,#VALUE!
2785,27718,22103,67,2.00E-08,-0.57895,23,,#VALUE!
2786,27718,22103,67,2.00E-08,-0.47368,23,,#VALUE!
2787,27718,22103,67,2.00E-08,-0.36842,23,,#VALUE!
2788,27718,22103,67,2.00E-08,-0.26316,23,2E-08,-7.7359916119E-19
2789,27718,22103,67,2.00E-08,-0.15789,23,,#VALUE!
2790,27718,22103,67,2.00E-08,-0.052632,23,,#VALUE!
2791,27718,22103,67,2.00E-08,0.052632,23,,#VALUE!
2792,27718,22103,67,2.00E-08,0.15789,23,,#VALUE!
2793,27718,22103,67,2.00E-08,0.26316,23,,#VALUE!
2794,27718,22103,67,2.00E-08,0.36842,23,,#VALUE!
2795,27718,22103,67,2.00E-08,0.47368,23,,#VALUE!
2796,27718,22103,67,2.00E-08,0.57895,23,,#VALUE!
2797,27718,22103,67,2.00E-08,0.68421,23,,#VALUE!
2798,27718,22103,67,2.00E-08,0.78947,23,,#VALUE!
2799,27718,22103,67,2.00E-08,0.89474,23,,#VALUE!
2800,27718,22103,67,2.00E-08,1,23,,#VALUE!
2801,27977,21846,66,1.00E-08,-1,23,,#VALUE!
2802,27977,21846,66,1.00E-08,-0.89474,23,1E-08,3.0299956710E-19
2803,27977,21846,66,1.00E-08,-0.78947,23,,#VALUE!
2804,27977,21846,66,1.00E-08,-0.68421,23,,#VALUE!
2805,27977,21846,66,1.00E-08,-0.57895,23,,#VALUE!
2806,27977,21846,66,1.00E-08,-0.47368,23,,#VALUE!
2807,27977,21846,66,1.00E-08,-0.36842,23,,#VALUE!
2808,27977,21846,66,1.00E-08,-0.26316,23,,#VALUE!
2809,27977,21846,66,1.00E-08,-0.15789,23,,#VALUE!
2810,27977,21846,66,1.00E-08,-0.052632,23,1E-08,1.5005056312E-21
2811,27977,21846,66,1.00E-08,0.052632,23,,#VALUE!
2812,27977,21846,66,1.00E-08,0.15789,23,1E-08,4.6081659996E-15
2813,27977,21846,66,1.00E-08,0.26316,23,,#VALUE!
2814,27977,21846,66,1.00E-08,0.36842,23,,#VALUE!
2815,27977,21846,66,1.00E-08,0.47368,23,1E-08,5.0177384994E-15
2816,27977,21846,66,1.00E-08,0.57895,23,,#VALUE!
2817,27977,21846,66,1.00E-08,0.68421,23,,#VALUE!
2818,27977,21846,66,1.00E-08,0.78947,23,,#VALUE!
2819,27977,21846,66,1.00E-08,0.89474,23,,#VALUE!
2820,27977,21846,66,1.00E-08,1,23,,#VALUE!
2821,27977,21846,66,1.11E-08,-1,23,,#VALUE!
2822,27977,21846,66,1.11E-08,-0.89474,23,,#VALUE!
2823,27977,21846,66,1.11E-08,-0.78947,23,,#VALUE!
2824,27977,21846,66,1.11E-08,-0.68421,23,,#VALUE!
2825,27977,21846,66,1.11E-08,-0.57895,23,,#VALUE!
2826,27977,21846,66,1.11E-08,-0.47368,23,,#VALUE!
2827,27977,21846,66,1.11E-08,-0.36842,23,,#VALUE!
2828,27977,21846,66,1.11E-08,-0.26316,23,1.1111E-08,1.0999999784E-11
2829,27977,21846,66,1.11E-08,-0.15789,23,,#VALUE!
2830,27977,21846,66,1.11E-08,-0.052632,23,,#VALUE!
2831,27977,21846,66,1.11E-08,0.052632,23,,#VALUE!
2832,27977,21846,66,1.11E-08,0.15789,23,,#VALUE!
2833,27977,21846,66,1.11E-08,0.26316,23,,#VALUE!
2834,27977,21846,66,1.11E-08,0.36842,23,,#VALUE!
2835,27977,21846,66,1.11E-08,0.47368,23,1.1111E-08,1.1005002731E-11
2836,27977,21846,66,1.11E-08,0.57895,23,,#VALUE!
